Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,Aeschbach WW2 Pattern German Wehrmacht & Luftwaffe Dienstuhr (Army/Airforce Service Watch) with a 24 Jewel Swiss Sellita SW216 Movement and a Domed Vintage Box Sapphire Crystal,"<p><strong>SKU Code: AESC/DUH2CH</strong></p>
<p>This classic hand-winding WW2 pattern Aeschbach military watch features a Swiss 24 Jewel Sellita SW216 movement and a small subsidiary dial second hand. The design is based on the typical styles used by the German Wehrmacht and Luftwaffe during World War II. Although the original watches are now very rare and tend to fetch high prices, this watch is outwardly almost indistinguishable from the factory's WW2 models. It retains the acrylic crystal used on the original watches and upgrades the original 15-jewel hand-winding mechanical movement to a 24-jewel hand-winding movement. Additionally, it has been improved with 100m water resistance and a shatter and scratch-resistant box sapphire crystal, which looks identical to the original plexiglass crystal. This watch maintains the original outward appearance while incorporating multiple discreet updates to enhance its durability for daily use.</p>
<p>The original WW2 watches made for the Wehrmacht, Kriegsmarine, and Luftwaffe were produced by numerous Swiss and German manufacturers, including Aeschbach, which was founded in 1923 and continues to exist today. Collecting German military watches can be challenging due to the sheer number of suppliers at the time, comprising over 100 different manufacturers.</p>
<p>A group of military watch enthusiasts has compiled a list of these manufacturers, which can be found on their website at this link: <a rel=""noreferrer"" href=""https://military-watches.net/ww2-german-watches"" target=""_new"">WW2 German Watches</a>. The list seems to be almost complete, and they would appreciate it if anyone could fill in the few remaining gaps.</p>
<p>This particular watch has a solid stainless steel case made from military-grade 316L stainless steel, a subsidiary dial second hand, a screw-down crown, a hacking function, a black dial, and luminous markings.</p>
<p><strong>Specifications:</strong></p>
<ul>
<li>Case Diameter: 36.5 mm excluding crown, 39 mm including crown</li>
<li>Lug to Lug: 43 mm</li>
<li>Thickness: 12.5 mm</li>
<li>Lug Type: Spring strap bars</li>
<li>Dial Colour: Black</li>
<li>Case Material: 316L stainless steel</li>
<li>Caseback: 316L stainless steel</li>
<li>Crown: Stainless steel screw-down locking</li>
<li>Water Resistance: 100m / 330ft / 10 ATM</li>
<li>Movement: Hand-Wound Swiss 24 Jewel Mechanical Sellita SW216</li>
<li>Crystal: Shatter and scratch-resistant sapphire box crystal with anti-reflective coating</li>
<li>Luminous Material: Luminova</li>
<li>Serial number on caseback</li>
<li>Strap: <meta charset=""utf-8"">18mm Black Leather</li>
<li>Supplied in a box</li>
<li>24 Months Guarantee</li>
</ul>
<p><strong>The History of Aeschbach Watches</strong></p>
<p>The original WW2 watches made for the Wehrmacht, Kriegsmarine, and Luftwaffe were produced by numerous Swiss and German manufacturers, including Aeschbach, which was founded in 1923 and continues to exist today.</p>
<p>Aeschbach was a leading WWII watch manufacturer but faced significant misfortune during the war because they were located in Pforzheim, a town in southwestern Germany that was heavily bombed. The largest and most devastating raid was conducted by the Royal Air Force (RAF) on the evening of February 23, 1945. This attack resulted in the deaths of approximately 17,600 people, or 31.4% of the town's population, and destroyed about 83% of Pforzheim's buildings. The raid devastated two-thirds of the town, and between 80% and 100% of the inner city. The Aeschbach workshops were completely destroyed, meaning that the watches could no longer be manufactured.</p>
<p>However, the company saw a revival some years back when a family member, while sorting through an elderly deceased relative's belongings, discovered that many of the original technical drawings and a quantity of watches had survived. This find enabled him to devise a plan to restart the company, marking the return of Aeschbach watches.</p>
<ul>
<li>A lot of people ask us about the benefits of sapphire crystal over the original plexiglass. Synthetic sapphire is the best material for watch crystals because it is strong, shatter and scratch-resistant, making it very appealing to military and security personnel, police officers, and people who lead active outdoor lifestyles. These groups account for over 70% of our customers. The original plexiglass crystals, made of plastic/acrylic, were frequently used until the 1980s but were easily scratched and cracked, limiting the watch's water resistance. When clients manage to crack a crystal, over 90% are usually watches with mineral glass or plexiglass crystals. Even hardened mineral crystals do not come close to sapphire for durability under adverse conditions. Sapphire crystals are strong because, after manufacture, they are heat-treated to remove internal stresses, then made into watch crystals with two layers of anti-reflective coating applied. Of course, sapphire crystal comes at a price, so it is normally only fitted to higher specification watches.</li>
</ul>
<p><strong>SWISS SELLITA SW216 MOVEMENT WINDING GUIDELINES</strong></p>
<p>To wind the SW216 from an empty state to full, you'll need approximately 20 to 25 turns of the crown (most other hand-wound watches will need 30 to 40 turns, so this movement needs significantly less). Once fully wound, the watch boasts an average power reserve of around 42 hours. Exercise caution during the winding process because when the locking crown is secured, it adds an additional 3 or 4 winds while being screwed down, so this must be factored in. Most hand-wound watches of this type lack a screw-down crown, which we added to increase the water resistance rating to 100m/330ft.</p>
<p>For those who wear the watch daily and wind it consistently, say, every morning, a slight variation in the number of turns will not significantly impact the overall power reserve because it will be well below the maximum of around 42 hours.</p>
<p>Some users have reported that approximately 15/17 turns are sufficient when winding every 24 hours. This seems logical because the watch would not need a full wind after 24 hours. Nevertheless, individual preferences may vary, and most owners tend to develop a sense of the optimal winding routine within the first few days of ownership.</p>
<p>Above all, it's crucial to emphasize the importance of not overwinding the watch, which could lead to locking up issues or, worse, damage or breakage of the mainspring. Adhering to the recommended winding procedures ensures the longevity and proper functioning of the timepiece.</p>
<p><strong>To clarify, overwinding occurs when a mechanism is wound beyond its designated stopping point, posing the risk of damage or destruction to the winding mechanism. Overwinding is a concern primarily for manually-wound watches, not for their automatic counterparts, which normally cannot be overwound.</strong></p>",Aeschbach,Apparel & Accessories > Jewelry > Watches,Classic Range,"Classic Range, Handwound & Automatic Models",true,Title,Default Title,,,,,,,,AESC/DUH2CH,0.0,shopify,deny,manual,595.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AESC_DUH2CHFrontS.jpg?v=1698328413,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-Night_JUL0042b_7b025956-e3ca-4157-a0d9-a54be6619b24.jpg?v=1698328413,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-AESC_DUH1CH-SIDE.jpg?v=1698390918,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AESC_DUH2CHBackS.jpg?v=1698390918,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-in-box_JUL0051b_122cb6ca-1c05-4b96-ba8b-b3631ac4c212.jpg?v=1698390918,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-box__JUL0056b_9f97bc58-85d1-41ce-a2d7-8b24bdea7b79.jpg?v=1698390918,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SW216Movement_B.png?v=1698390918,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https-mwcwatches-com-products-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-swiss-24-jewel-mechanical-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/LuftwaffePilotsWW2_15dcb958-221d-4097-9284-b6fb5dd8be01.jpg?v=1698390905,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,Aeschbach WW2 Pattern German Wehrmacht & Luftwaffe Dienstuhr (Army/Airforce Service Watch) with 17 Hand Wound Mechanical Movement,"<p><strong>SKU Code: ABACH/DUHR2/HW</strong></p>
<p>This hand-wound classic WW2 pattern Aeschbach* military watch, featuring a small subsidiary dial second hand, is based on the typical designs used by the German Luftwaffe and issued by the Reichsluftfahrtministerium (RLM / German Air Ministry). These watches did not remain in the possession of the Luftwaffe pilots and were issued on a mission-by-mission basis, to be returned to the quartermaster upon arrival back at the base. This watch is closely based on one of Aeschbach's WW2 designs. Although the original watches are now quite rare and tend to fetch high prices, this watch is outwardly almost indistinguishable from the factory's WW2 models. It retains the acrylic crystal used on the original watches, and the original 15-jewel hand-winding mechanical movement has been upgraded to a 17-jewel mechanical movement. The watch retains its original outward appearance while having the advantage of a few discreet updates to improve its suitability for daily use.</p>
<p>The original WW2 watches made for the Wehrmacht, Kriegsmarine, and Luftwaffe were produced by a large number of Swiss and German manufacturers, including Aeschbach, which was originally founded in 1923 and continues to exist to this day. Most of the watches were fairly similar, and while the British have the Dirty Dozen, collecting the German equivalents can be quite challenging due to the sheer number of suppliers at the time, comprising over 100 different manufacturers.</p>
<p>A group of military watch enthusiasts has compiled a list of the manufacturers, which appears on their website at this link: <a rel=""noreferrer"" href=""https://military-watches.net/ww2-german-watches"" target=""_new"">WW2 German Watches</a>. The list seems to be almost complete; no doubt they would appreciate it if anyone could fill in the few remaining gaps.</p>
<p>This particular watch has a solid stainless steel case made from military-grade 316L stainless steel, a subsidiary dial second hand, hacking function, black dial, and luminous markings.</p>
<p><strong>Specification:</strong></p>
<ul>
<li>Case Diameter: 36.5 mm excluding crown, 39 mm including crown</li>
<li>Lug to Lug: 43 mm</li>
<li>Thickness: 13.5 mm</li>
<li>Lug Type: Spring strap bars</li>
<li>Dial Colour: Black</li>
<li>Case Material: 316L stainless steel</li>
<li>Caseback: 316L stainless steel</li>
<li>Crown: 316L stainless steel</li>
<li>Water Resistance: 5 ATM (50 m)</li>
<li>Movement: 17 Jewel Hand Wound Mechanical with 36 Hour Power Reserve</li>
<li>Glass: Plexiglass / Perspex</li>
<li>Luminous Material: Luminova</li>
<li>Serial number on caseback</li>
<li>Strap: 18mm Black Leather</li>
<li>Supplied in a box</li>
<li>24 Months Guarantee</li>
</ul>
<p><strong>The History of Aeschbach Watches</strong></p>
<p>The original WW2 watches made for the Wehrmacht, Kriegsmarine, and Luftwaffe were produced by a large number of Swiss and German manufacturers, including Aeschbach, originally founded in 1923 and continuing to exist to this day.</p>
<p>Aeschbach watches were a leading WWII manufacturer but faced significant misfortune during the war because they were located in Pforzheim, a town in southwestern Germany that was heavily bombed. The largest and most devastating raid was conducted by the Royal Air Force (RAF) on the evening of February 23, 1945. This attack resulted in the deaths of approximately 17,600 people, or 31.4% of the town's population, and destroyed about 83% of Pforzheim's buildings. The raid devastated two-thirds of the town and between 80% and 100% of the inner city. The Aeschbach workshops were completely destroyed, meaning that the watches could no longer be manufactured.</p>
<p>However, the company saw a revival some years back when a family member, while sorting through an elderly deceased relative's belongings, discovered that many of the original technical drawings and a quantity of watches had survived. This find enabled him to devise a plan to restart the company, marking the return of Aeschbach watches.</p>
<p><em>* MWC are official distributors for Aeschbach watches.</em></p>
<p><strong>ESSENTIAL WINDING INSTRUCTIONS AND GUIDELINES</strong></p>
<p>To wind the watch from an empty state to full, you'll need approximately 30 turns of the crown (most other hand-wound watches will need 40 or more turns, so this movement needs somewhat less). Once fully wound, the watch boasts an average power reserve of around 36 hours. It's crucial to exercise caution during the winding process.</p>
<p>For those who use the watch on a daily basis and wind it consistently, say, every morning, a slight variation in the number of turns will not significantly impact the overall power reserve because it will be well below the maximum of around 36 hours.</p>
<p>Some users have reported that 25 turns are sufficient when winding every 24 hours. This seems logical because the watch would not need a full wind after 24 hours. Nevertheless, individual preferences may vary, and most owners tend to develop a sense of the optimal winding routine within the first few days of ownership.</p>
<p>Above all, it's crucial to emphasize the importance of not overwinding the watch, which could lead to locking up issues or, worse, damage or breakage of the mainspring. Adhering to the recommended winding procedures ensures the longevity and proper functioning of the timepiece.</p>
<p>To clarify, overwinding occurs when a mechanism is wound beyond its designated stopping point, posing the risk of damage or even destruction to the winding mechanism. It's important to note that overwinding is a concern primarily for manually-wound watches, not for their automatic counterparts which normally cannot be overwound.</p>",Aeschbach,Apparel & Accessories > Jewelry > Watches,Classic Range,"Classic Range, Handwound & Automatic Models",true,Title,Default Title,,,,,,,,ABACH/DUHR2/HW,0.0,shopify,deny,manual,239.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2_JUL0004b_9bad6c9e-a23e-4d7c-9d0e-fad642343746.jpg?v=1703089294,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-Night_JUL0042b_2493e232-3ad1-445b-93ec-677a603b8797.jpg?v=1703089294,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR1-Side_JAN0419b_5a7d7684-540b-4f4e-8890-25eace3e681c.jpg?v=1703089294,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-caseback_e675f755-7d59-43c3-8d22-b3fda4b32aec.webp?v=1703089294,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-in-box_JUL0051b_f77ae69e-57ec-4862-aba3-36afdfcd150f.jpg?v=1703089295,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/ABACH_DUHR2-box__JUL0056b_45555d44-8d0d-4f3f-a2bc-58b9391909e2.jpg?v=1703089295,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/LuftwaffePilotsWW2_98725f34-c75e-49a4-afd7-4eacd8ad40e5.jpg?v=1703089295,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-airforce-luftwaffe-17-jewel-hand-wound-military-pocket-watch,Aeschbach WW2 Pattern German Airforce (Luftwaffe) 17 Jewel Hand Wound Military Pocket Watch,"<h2 data-end=""338"" data-start=""285""><strong data-end=""336"" data-start=""288"">Aeschbach WWII-Pattern Military Pocket Watch</strong></h2>
<p data-end=""359"" data-start=""339""><strong data-end=""347"" data-start=""339"">SKU:</strong> ABACH/RLMPW</p>
<p data-end=""751"" data-start=""361"">Military pocket watches — and their civilian counterparts — are enjoying a strong resurgence in popularity. Historically, these timepieces were widely used across land, air, and naval operations. During the Second World War, both Axis and Allied forces relied heavily on pocket watches, including the German <strong data-end=""711"" data-start=""669"">Wehrmacht, Kriegsmarine, and Luftwaffe</strong>, as well as British and American units.</p>
<p data-end=""1028"" data-start=""753"">At the time, wristwatches were typically small and difficult to read, averaging just <strong data-end=""846"" data-start=""838"">32mm</strong> in diameter. Pocket watches, by contrast, were significantly larger — often close to <strong data-end=""940"" data-start=""932"">50mm</strong> — offering far superior legibility, particularly in demanding operational environments.</p>
<h3 data-end=""1059"" data-start=""1030""><strong data-end=""1059"" data-start=""1034"">Historical Background</strong></h3>
<p data-end=""1315"" data-start=""1061"">This classic <strong data-end=""1130"" data-start=""1074"">World War II–pattern Aeschbach military pocket watch</strong>, featuring a subsidiary seconds dial, is based on designs originally issued to Luftwaffe aircrews under the authority of the <strong data-end=""1314"" data-start=""1256"">Reichsluftfahrtministerium (RLM – German Air Ministry)</strong>.</p>
<p data-end=""1748"" data-start=""1317"">During the war, pilots did not personally own these watches. Instead, they were issued on a mission-by-mission basis and returned to the quartermaster after each flight. The watch offered here closely mirrors one of Aeschbach’s original wartime designs. While genuine WWII examples are now scarce and command high prices, this modern production version is visually almost indistinguishable from those manufactured during the 1940s.</p>
<p data-end=""1992"" data-start=""1750"">The watch is fitted with a traditional <strong data-end=""1832"" data-start=""1789"">17-jewel hand-wound mechanical movement</strong> and updated with a <strong data-end=""1875"" data-start=""1852"">domed glass crystal</strong>, offering far greater durability than the easily scratched acrylic crystals commonly used during the wartime period.</p>
<p data-end=""2211"" data-start=""1994"">Original military pocket watches for the Wehrmacht, Kriegsmarine, and Luftwaffe were produced by numerous Swiss and German manufacturers — including <strong data-end=""2156"" data-start=""2143"">Aeschbach</strong>, a company founded in <strong data-end=""2187"" data-start=""2179"">1923</strong> and still active today.</p>
<hr data-end=""2216"" data-start=""2213"">
<h2 data-end=""2239"" data-start=""2218""><strong data-end=""2239"" data-start=""2221"">Specifications</strong></h2>
<ul>
<li data-end=""2265"" data-start=""2243"">
<strong data-end=""2256"" data-start=""2243"">Diameter:</strong> 47.5mm</li>
<li data-end=""2304"" data-start=""2268"">
<strong data-end=""2297"" data-start=""2268"">Length (including crown):</strong> 58mm</li>
<li data-end=""2328"" data-start=""2307"">
<strong data-end=""2321"" data-start=""2307"">Thickness:</strong> 14mm</li>
<li data-end=""2359"" data-start=""2331"">
<strong data-end=""2352"" data-start=""2331"">Crystal Diameter:</strong> 40mm</li>
<li data-end=""2393"" data-start=""2362"">
<strong data-end=""2379"" data-start=""2362"">Crystal Type:</strong> Domed glass</li>
<li data-end=""2436"" data-start=""2396"">
<strong data-end=""2409"" data-start=""2396"">Movement:</strong> Cal. 9011-PI, hand-wound</li>
<li data-end=""2455"" data-start=""2439"">
<strong data-end=""2450"" data-start=""2439"">Jewels:</strong> 17</li>
<li data-end=""2485"" data-start=""2458"">
<strong data-end=""2472"" data-start=""2458"">Beat Rate:</strong> 18,000 A/h</li>
<li data-end=""2524"" data-start=""2488"">
<strong data-end=""2506"" data-start=""2488"">Case Material:</strong> Stainless steel</li>
<li data-end=""2558"" data-start=""2527"">
<strong data-end=""2540"" data-start=""2527"">Caseback:</strong> Stainless steel</li>
<li data-end=""2587"" data-start=""2561"">
<strong data-end=""2576"" data-start=""2561"">Luminosity:</strong> Luminova</li>
<li data-end=""2634"" data-start=""2590"">
<strong data-end=""2603"" data-start=""2590"">Included:</strong> Supplied complete with chain</li>
<li data-end=""2679"" data-start=""2637"">
<strong data-end=""2651"" data-start=""2637"">Packaging:</strong> Original presentation box</li>
<li data-end=""2723"" data-start=""2682"">
<strong data-end=""2696"" data-start=""2682"">Guarantee:</strong> 2-year factory guarantee</li>
</ul>
<hr data-end=""2728"" data-start=""2725"">
<h2 data-end=""2772"" data-start=""2730""><strong data-end=""2772"" data-start=""2733"">Aeschbach Watches – A Brief History</strong></h2>
<p data-end=""3014"" data-start=""2774"">Aeschbach was a prominent manufacturer of military timepieces during World War II. Tragically, the company suffered catastrophic losses due to its location in <strong data-end=""2946"" data-start=""2933"">Pforzheim</strong>, a town that was heavily bombed during the final stages of the war.</p>
